id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
bc2977fb02b280b05d911ff49587a001,krakow,tenement,25.26,1.0,5.0,6.0,1962.0,50.05979443,19.92750603,0.93,46.0,0.151,0.112,0.232,0.544,0.039,0.662,0.234,condominium,brick,,no,yes,yes,no,yes,610000
1f263e14a779622a86d38470c26f7068,krakow,blockOfFlats,51.5,3.0,2.0,10.0,1980.0,50.074879,19.913208,2.83,26.0,0.248,0.313,0.362,0.35,0.098,0.326,0.166,condominium,,premium,yes,yes,yes,no,yes,950000
6728085e54c6fc976aa2e70c0668a4c8,krakow,blockOfFlats,72.0,4.0,1.0,10.0,1990.0,50.01460396,19.99982037,6.3,11.0,0.326,0.271,0.108,0.29,0.668,2.556,0.26,condominium,,low,yes,yes,yes,no,no,720000
d05d7c2f91953e215c4ab053fa5e1375,krakow,blockOfFlats,32.0,2.0,,10.0,1979.0,50.08388,19.92565,3.31,14.0,0.243,0.91,0.344,0.178,0.404,0.306,0.266,condominium,,,no,no,yes,no,yes,460000
1ec33b3cf710ee5753e0b49f756e14a7,krakow,tenement,111.0,5.0,5.0,5.0,1930.0,50.05673308,19.92648972,0.87,26.0,0.305,0.285,0.212,0.72,0.162,0.691,0.089,condominium,brick,,no,yes,yes,no,no,1443000
e266fc68270e1f77a43039334bb49991,krakow,blockOfFlats,55.3,2.0,4.0,4.0,2007.0,50.02129964,19.90063408,4.65,24.0,1.133,0.154,0.463,0.135,0.112,2.813,0.154,condominium,,,no,yes,yes,no,no,665000
358176e866c117e68adbd910c4a056fc,krakow,,139.0,5.0,,1.0,2016.0,50.00012059,19.89229835,6.96,5.0,0.385,1.092,0.288,0.283,0.297,4.751,0.232,condominium,,,yes,yes,no,no,no,1470000
9ed58977de490d8728e6d50e261dec35,krakow,apartmentBuilding,50.0,2.0,,4.0,2016.0,50.05039508,19.92898905,0.87,21.0,0.161,0.768,0.176,0.358,0.167,0.746,0.207,condominium,brick,premium,no,no,yes,no,no,899000
d4b73e3fd123280f8d10afec1c76a087,krakow,blockOfFlats,70.91,4.0,3.0,4.0,2008.0,50.019977,20.054265,9.16,7.0,0.907,3.826,0.272,0.414,0.393,3.996,0.33,condominium,,low,no,yes,no,no,yes,769000
6ec243076119e45873d7f4cceb46b8da,krakow,blockOfFlats,42.37,2.0,3.0,5.0,2007.0,50.056791,19.975971,2.68,4.0,0.575,0.827,0.223,0.447,0.489,1.333,0.24,condominium,,,yes,yes,yes,no,yes,596000
1321907130d1f53672ca18592b7ffcc6,krakow,blockOfFlats,54.83,2.0,1.0,4.0,2002.0,50.1006959,19.9575569,5.23,8.0,0.477,0.919,0.377,0.17,0.254,2.742,0.349,condominium,brick,,no,yes,yes,no,yes,550000
2ec9f39c318bf08901ee31804c001348,krakow,blockOfFlats,78.0,3.0,3.0,4.0,2008.0,50.09454999,19.9454064,4.39,13.0,0.129,0.75,0.197,0.286,0.126,1.648,0.078,condominium,,,no,yes,yes,no,yes,990000
a3ab784615cf047919d464df8cb96071,krakow,blockOfFlats,36.6,2.0,2.0,4.0,1950.0,50.0549,19.9526,1.01,52.0,0.121,0.402,0.302,0.203,0.185,0.144,0.211,condominium,brick,,no,no,no,no,yes,569000
1d4d6712d4a2501cec14e135160ae862,krakow,,63.5,3.0,1.0,2.0,,50.0098,19.94876,5.11,9.0,0.213,0.691,0.511,0.248,0.36,0.767,0.199,condominium,,,no,yes,no,no,yes,650000
26f6ca72be4d1a927899ad35905ad0e0,krakow,apartmentBuilding,34.73,2.0,6.0,11.0,2018.0,50.01690055,19.99853325,6.05,7.0,0.161,0.542,0.045,0.51,0.518,2.321,0.384,condominium,brick,premium,no,yes,yes,no,no,500000
1f1aa1f02a55c1e1ad6d187108edb98d,krakow,,49.57,2.0,2.0,11.0,2012.0,50.0792344,19.8899578,4.37,16.0,0.426,0.427,0.332,0.246,0.202,0.785,0.234,condominium,,premium,no,yes,yes,no,no,765000
354b135e5cda232e29cf2734427fca6d,krakow,apartmentBuilding,59.59,3.0,,5.0,2020.0,50.0991483594257,19.9554613420497,5.02,6.0,0.59,0.75,0.329,0.398,0.165,2.515,0.306,condominium,brick,premium,yes,yes,yes,no,yes,920000
4502989c74e80753bdc3c4e4507ffe6c,krakow,blockOfFlats,55.5,3.0,3.0,4.0,1970.0,50.0880279,20.0253269,7.19,19.0,0.159,0.637,0.212,0.177,0.199,1.391,0.329,condominium,,,no,yes,no,no,yes,638000
8ca9c5bc619405ffca157b98a2d37c73,krakow,,65.13,3.0,2.0,2.0,1876.0,50.058556,19.9447037,0.58,90.0,0.167,0.432,0.173,0.139,0.035,0.675,0.206,condominium,,,no,no,no,no,no,1529000
8dfe9ac1fdc75f88d4033a283a78fe6d,krakow,blockOfFlats,51.0,2.0,3.0,4.0,1999.0,50.0107453,19.9454571,4.98,6.0,0.446,0.947,0.695,0.274,0.178,1.024,0.403,condominium,brick,,no,yes,no,no,yes,665000
9a1e4ec2352c63b6d7e63979ff164ba7,krakow,blockOfFlats,53.47,2.0,1.0,3.0,2009.0,50.01296169,19.96681666,5.13,11.0,0.58,0.324,0.33,0.351,0.248,0.965,0.156,condominium,brick,premium,yes,yes,no,no,yes,569000
da063197f856e238948b133166d732d2,krakow,blockOfFlats,64.3,3.0,,6.0,1986.0,50.0168542,19.9494354,4.35,10.0,0.182,1.056,0.137,0.181,0.187,1.32,0.155,condominium,,low,no,yes,yes,no,yes,699000
fcb98979c619648dbbf7b5a685dd34bc,krakow,blockOfFlats,46.5,2.0,5.0,10.0,1984.0,50.0168542,19.9494354,4.35,10.0,0.182,1.056,0.137,0.181,0.187,1.32,0.155,cooperative,concreteSlab,,yes,yes,yes,no,yes,590000
1d76fac2e0940debcae0ddefd697e89b,krakow,blockOfFlats,52.5,2.0,3.0,4.0,1999.0,50.0104041,19.9454983,5.02,6.0,0.44,0.934,0.701,0.237,0.216,1.004,0.374,condominium,brick,,yes,yes,no,no,yes,665000
e5d13407917bbf0dfe38c550219efe8f,krakow,blockOfFlats,45.1,2.0,2.0,4.0,,50.0185,19.9861,5.32,21.0,0.39,1.251,0.259,0.288,0.067,2.416,0.078,cooperative,concreteSlab,,no,no,no,no,yes,520000
004a10dfd78289aef82b6db0c03423dc,krakow,blockOfFlats,58.09,3.0,2.0,4.0,2023.0,50.09851,19.92601,4.89,3.0,0.672,1.051,0.487,0.219,0.629,1.685,0.475,condominium,,,no,yes,yes,no,no,778406
d3e6546ea23b1e3d828f7c00847cc3d5,krakow,blockOfFlats,50.91,2.0,8.0,9.0,1970.0,50.0776303,19.9252782,2.66,21.0,0.27,0.567,0.123,0.132,0.108,0.738,0.112,condominium,concreteSlab,premium,yes,yes,yes,no,yes,749000
910d10f601534280b0d374b758d1b025,krakow,apartmentBuilding,34.26,2.0,,5.0,2009.0,50.0161365,19.8917643,5.48,19.0,0.78,0.46,0.456,0.254,0.21,3.621,0.185,condominium,brick,,yes,yes,yes,no,no,450000
259b11e47c967e86fb0f4092e92d638e,krakow,apartmentBuilding,56.0,2.0,3.0,6.0,2010.0,50.0789247,19.9257048,2.78,16.0,0.273,0.602,0.167,0.048,0.151,0.597,0.164,condominium,brick,,yes,yes,yes,no,no,784000
18a6cd540497b32a93648504d3be56d7,krakow,blockOfFlats,67.4,4.0,3.0,10.0,1980.0,50.0148229,20.0225616,7.51,11.0,0.432,1.535,0.336,0.392,0.415,2.79,0.053,cooperative,concreteSlab,premium,no,yes,yes,no,yes,810000
99655aa5e15446de601094e48068fc0a,krakow,blockOfFlats,70.6,4.0,,7.0,2019.0,50.0671613,19.98640888,3.67,7.0,0.766,0.217,0.614,0.215,0.233,1.773,0.704,condominium,,premium,yes,yes,yes,no,yes,1350000
eec18b9d855f7dfc2dca8c2cb87a4a78,krakow,,71.5,4.0,2.0,3.0,1936.0,50.07196345,19.93409438,1.88,29.0,0.199,0.242,0.223,0.187,0.073,0.091,0.153,condominium,,,no,no,no,no,no,1144000
3537b83ed7e9ec1d0ddf75821f6e94e6,krakow,blockOfFlats,63.8,3.0,,4.0,,50.10302,19.92454,5.4,0.0,1.076,1.545,0.931,0.555,1.0,2.197,0.69,condominium,brick,,no,yes,yes,no,no,900000
9d4998452db142afca109e0998ae9a0d,krakow,apartmentBuilding,30.53,1.0,,4.0,2023.0,50.0666145,19.9706876,2.62,12.0,0.538,0.49,0.552,0.467,0.062,0.665,0.341,condominium,brick,premium,no,yes,yes,no,no,656000
5c10a28a486c7d4d72a4c1c63cdd73e6,krakow,apartmentBuilding,45.77,2.0,,4.0,2023.0,50.0666145,19.9706876,2.62,12.0,0.538,0.49,0.552,0.467,0.062,0.665,0.341,condominium,brick,premium,yes,yes,yes,no,no,956600
88a017d1d65b3c1f17e727bf3051997c,krakow,blockOfFlats,46.0,2.0,1.0,2.0,2002.0,50.01596025,19.90834805,4.87,6.0,0.833,0.548,0.345,0.094,0.368,3.194,0.283,condominium,,,no,yes,no,no,no,535000
e0dd829ddffb6f6a62c6744c5a7336a1,krakow,blockOfFlats,35.39,2.0,5.0,7.0,2022.0,50.10618171,20.01231997,7.73,5.0,0.813,1.601,0.435,0.336,0.229,1.639,0.484,condominium,brick,,no,yes,yes,no,no,495000
7d97c089aa6d23882005ac445fdf8990,krakow,blockOfFlats,51.81,3.0,11.0,12.0,1976.0,50.09421535,19.96954801,4.86,10.0,0.273,0.938,0.345,0.356,0.408,2.373,0.325,cooperative,concreteSlab,low,no,no,yes,no,no,530000
ac5dc5b64d16efb389e20e72e804ca7f,krakow,blockOfFlats,74.75,4.0,1.0,3.0,2010.0,49.982778,19.8840497,8.95,0.0,0.994,2.323,1.978,2.016,2.0,,2.001,condominium,,premium,yes,no,no,no,no,765000
be0d9aa673da2fb35f6578363f7733e1,krakow,blockOfFlats,61.0,4.0,4.0,4.0,1980.0,50.0785478607337,19.8887113049475,4.39,16.0,0.376,0.4,0.239,0.201,0.244,0.763,0.293,cooperative,,low,no,no,no,no,yes,795000
129690e27599eb1e7baf7aedbfd78a00,krakow,apartmentBuilding,46.0,2.0,6.0,7.0,2015.0,50.021208,19.9200923,4.01,4.0,0.374,0.503,0.428,0.165,0.609,2.54,0.533,condominium,brick,premium,yes,yes,yes,no,no,599000
e7ae5bba4b5a5afd74720b80120ee9c0,krakow,blockOfFlats,55.85,3.0,7.0,10.0,1980.0,50.0835,19.9467,3.19,10.0,0.662,0.397,0.163,0.112,0.152,1.198,0.175,condominium,concreteSlab,,no,yes,yes,no,yes,725000
e72d79fc819fc8fca1516102be2d258e,krakow,apartmentBuilding,60.0,3.0,,,2023.0,50.0460938,20.0000615,4.52,4.0,0.59,1.138,0.072,0.389,0.643,1.044,0.642,condominium,brick,,no,no,yes,no,no,720000
e0b7cfb3ecd3e1d85f8c4e24f94cb073,krakow,apartmentBuilding,70.0,3.0,6.0,6.0,2007.0,50.0951488563752,19.9762172148348,5.19,9.0,0.55,1.425,0.294,0.404,0.155,1.91,0.199,condominium,brick,premium,yes,no,yes,no,yes,920500
192b7774b14991d7ee448810862e4a10,krakow,apartmentBuilding,76.4,3.0,1.0,7.0,2023.0,50.0954,19.9429,4.47,12.0,0.309,0.682,0.399,0.382,0.233,1.61,0.28,condominium,brick,,no,yes,yes,no,no,840000
222ac0948e906f4be20911dd1de56817,krakow,blockOfFlats,50.5,2.0,8.0,9.0,1980.0,50.092555,20.008555,6.5,17.0,0.323,0.824,0.407,0.035,0.254,0.416,0.16,condominium,,low,no,yes,yes,no,yes,480000
2662c873f4c5bcef397df6bdcb325466,krakow,,53.47,3.0,4.0,4.0,,50.09842,20.00939,6.97,12.0,0.116,0.996,0.154,0.074,0.247,0.786,0.166,condominium,,,no,yes,no,no,yes,469000
2b2de155c8e7062f794912c14602a26e,krakow,apartmentBuilding,138.46,4.0,1.0,2.0,1998.0,50.0674144,19.9031553,2.86,17.0,0.363,0.323,0.347,0.199,0.232,0.854,0.341,condominium,brick,premium,yes,no,no,no,no,1687000
e4bd97081b0f02b93b0c0bb274fcc0f5,krakow,,40.0,3.0,1.0,1.0,,50.0954,19.9429,4.47,12.0,0.309,0.682,0.399,0.382,0.233,1.61,0.28,condominium,,,no,no,,no,no,650000
6910f86de8f8af49cd8c7f64768248d2,krakow,blockOfFlats,67.0,3.0,1.0,4.0,1998.0,50.0793622,19.971971,3.59,19.0,0.132,0.794,0.121,0.06,0.032,1.787,0.132,cooperative,brick,,no,yes,no,no,yes,799000
54126830dea9db7d4868d6bef38e4612,krakow,,41.43,2.0,,4.0,1970.0,50.09555,20.05293,9.32,6.0,0.055,1.983,0.358,0.157,0.021,2.491,0.257,condominium,,,no,yes,no,no,yes,410000
9e01e5f4a5112debf94efd09671d1db7,krakow,blockOfFlats,69.6,3.0,5.0,5.0,1996.0,50.08509,19.945825,3.35,11.0,0.6,0.235,0.1,0.1,0.191,1.148,0.083,condominium,brick,low,no,yes,no,no,yes,700000
646237cf0b3ca35410acc33ae3eac624,krakow,blockOfFlats,58.19,3.0,6.0,7.0,2023.0,50.0489,19.995,4.1,1.0,0.417,1.118,0.532,0.797,0.913,1.481,0.987,condominium,brick,,no,yes,yes,no,no,800000
3fd926d99db8de91043fcdb00832e130,krakow,blockOfFlats,49.0,2.0,,4.0,2016.0,50.0956375,19.8892093,5.7,1.0,0.371,0.501,0.797,0.887,0.501,2.56,0.703,condominium,,,no,yes,yes,no,no,650000
912a8ba10babd2e2201f5010787e6e58,krakow,blockOfFlats,51.0,2.0,3.0,4.0,1999.0,50.0107453,19.9454571,4.98,6.0,0.446,0.947,0.695,0.274,0.178,1.024,0.403,condominium,,,no,yes,no,no,no,665000
fbf022d75add8cf85df918b5f0bd69e8,krakow,apartmentBuilding,39.0,2.0,,5.0,2019.0,50.0713956,19.954938,2.14,14.0,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,no,yes,yes,yes,799000
54b77eeb4e0b55f2022a055e97e92c79,krakow,blockOfFlats,64.0,4.0,1.0,4.0,1982.0,50.0871163,20.0305437,7.46,15.0,0.27,0.968,0.352,0.352,0.212,1.173,0.353,condominium,,,no,yes,no,no,yes,555000
c0cfce3338490de9849ccb3c8b36a4d4,krakow,,49.0,3.0,3.0,4.0,,50.0824446,20.0191705,6.5,23.0,0.211,1.14,0.201,0.078,0.368,1.223,0.138,condominium,,,no,yes,no,no,no,539000
a79668a74c4dd9a940f2ba3a62f3ec91,krakow,,31.43,1.0,7.0,8.0,,50.0792,19.9199,2.97,19.0,0.241,0.711,0.298,0.255,0.365,0.789,0.104,condominium,,,no,no,yes,no,no,470000
1f8614a64f396abf451bdbe1da904c42,krakow,blockOfFlats,44.58,2.0,2.0,4.0,2022.0,50.03466,19.99999,4.96,4.0,0.195,1.123,0.427,0.841,0.368,0.479,0.631,condominium,,,no,yes,yes,no,no,662000
ab2f98d4795536ad7691b13a70a4454c,krakow,blockOfFlats,49.27,2.0,,6.0,2022.0,50.06436,20.01784,5.76,3.0,0.595,2.022,1.182,0.184,0.507,1.793,0.083,condominium,,,no,no,yes,no,no,739000
ebad4e522eb2eba25ed73b697b8b3800,krakow,blockOfFlats,65.95,4.0,1.0,5.0,,50.1021,19.95775,5.38,5.0,0.416,1.075,0.524,0.112,0.287,2.862,0.497,condominium,,,no,yes,yes,yes,yes,899000
f91c3f78a503e038c3c500cf839ad82e,krakow,,75.15,3.0,2.0,4.0,,50.05855,19.94475,0.58,90.0,0.17,0.43,0.177,0.142,0.038,0.678,0.209,condominium,,,no,yes,no,no,no,1495000
50d63f8072cb18981a22aea724098398,krakow,,41.47,2.0,8.0,9.0,,50.07779,19.92489,2.68,23.0,0.246,0.599,0.091,0.102,0.141,0.735,0.08,condominium,,,no,yes,yes,no,yes,597600
4eeb42cfa430891e1ea8ea0b549e79d0,krakow,apartmentBuilding,40.44,2.0,1.0,5.0,2023.0,50.05337,19.91144,1.94,7.0,0.359,0.6,0.418,0.947,0.492,0.398,0.474,condominium,brick,,no,no,yes,yes,no,799000
859bcfd1185a55590242a5b142685395,krakow,tenement,38.0,2.0,,4.0,,50.05298,19.94866,0.77,113.0,0.133,0.755,0.04,0.358,0.014,0.485,0.047,condominium,brick,,no,no,no,no,yes,649000
e3610d8af25eed486852c75c26988e3a,krakow,blockOfFlats,72.0,3.0,4.0,4.0,,50.09336,19.99186,5.7,11.0,0.377,2.017,0.164,0.479,0.463,0.778,0.181,condominium,,,no,no,yes,no,no,749000
bf9fd2bcea2f3bcec1b607c2a1112d4b,krakow,tenement,80.0,3.0,2.0,2.0,1906.0,50.068,19.95094,1.67,34.0,0.154,0.304,0.358,0.785,0.089,0.865,0.168,condominium,brick,,no,no,no,no,yes,1440000
c3c5e8f149bb0fe3a6dfd943d7dab36a,krakow,blockOfFlats,35.5,2.0,,9.0,,50.02414,19.96044,3.8,4.0,0.368,0.645,0.339,0.634,0.139,1.984,0.692,condominium,,,no,no,yes,no,no,524000
727478692bf5dd1c09429eb3c4ec5f14,krakow,blockOfFlats,65.23,3.0,,4.0,,50.04531,19.99253,4.02,2.0,0.072,0.687,0.545,0.423,0.584,1.271,0.753,condominium,,,no,yes,no,yes,no,780000
918eec2260a828603e6aaf5329c37e78,krakow,,37.0,2.0,1.0,4.0,,50.0995,19.94993,4.98,4.0,0.494,0.92,0.653,0.483,0.274,2.276,0.545,condominium,,,no,yes,yes,no,no,499500
f55287f26d88d715964b01921bd99843,krakow,,45.41,2.0,1.0,3.0,,50.07256,20.03752,7.33,27.0,0.399,0.971,0.228,0.175,0.05,0.537,0.057,condominium,,,no,no,no,no,yes,580000
661f5dfe4fb0303f88094f97e584fc86,krakow,,58.47,3.0,2.0,3.0,2017.0,50.07709,19.8619,5.98,0.0,1.19,1.683,1.091,1.392,0.732,2.392,1.261,condominium,,,no,yes,yes,yes,no,1050000
3666ef0dbf02c9cd825205744a5ef95c,krakow,,30.0,1.0,,10.0,,50.01252,19.97924,5.58,7.0,0.322,0.782,0.49,0.354,0.494,1.661,0.321,condominium,,,no,no,yes,no,no,440000
98a4921714ad21fd87433c8a7a8e3c7c,krakow,apartmentBuilding,41.89,2.0,,5.0,,50.1021,19.95775,5.38,5.0,0.416,1.075,0.524,0.112,0.287,2.862,0.497,condominium,brick,,no,yes,yes,no,no,480000
1538e1709f6a9f466170c719fe6bb484,krakow,apartmentBuilding,79.93,4.0,2.0,4.0,,50.04686,19.97086,2.5,12.0,0.711,0.58,0.433,0.337,0.214,1.479,0.221,condominium,brick,,no,yes,yes,no,no,889000
2edd6d57a14fdf8d9f6e2321205522a9,krakow,apartmentBuilding,40.65,3.0,2.0,5.0,,50.04686,19.97086,2.5,12.0,0.711,0.58,0.433,0.337,0.214,1.479,0.221,condominium,brick,,no,yes,yes,no,no,620000
883f3a448eb33ecb1776f3a6b50fdc61,krakow,,68.5,3.0,3.0,7.0,2022.0,50.04968,19.95933,1.62,22.0,0.198,0.262,0.58,0.332,0.076,0.691,0.385,condominium,,,no,yes,no,no,no,1490000
c3c33ea11e93648e54214644d6ffb81c,krakow,blockOfFlats,48.0,2.0,5.0,5.0,,50.09553,19.97723,5.26,7.0,0.633,1.505,0.341,0.479,0.16,1.845,0.282,condominium,,,no,no,yes,yes,no,729000
d9257c817cb2a1803df8351673a63652,krakow,blockOfFlats,64.75,3.0,1.0,6.0,1956.0,50.0734,20.04533,7.89,21.0,0.175,0.85,0.447,0.05,0.227,0.901,0.101,condominium,,,no,yes,yes,no,no,685000
1090185b774d3f057220cb91aafeb8b5,krakow,blockOfFlats,55.5,3.0,3.0,4.0,1970.0,50.0896231,20.0108352,6.42,16.0,0.075,0.744,0.277,0.159,0.393,0.677,0.358,condominium,,,no,no,no,no,yes,638000
15ba0b57ff771ee25690ec6634640764,krakow,blockOfFlats,75.5,3.0,5.0,5.0,2022.0,50.0468638,19.9708564,2.5,12.0,0.71,0.579,0.433,0.336,0.215,1.479,0.221,condominium,,,yes,no,yes,no,no,1200000
932af7754f7b575793e4c1e26b6d8735,krakow,,43.5,2.0,1.0,4.0,,50.0694,19.9328,1.62,51.0,0.112,0.413,0.079,0.147,0.23,0.337,0.216,condominium,,,no,no,,no,no,635000
6b0b8b8c8742b4fca6f9e264af381c43,krakow,,39.0,2.0,1.0,4.0,,50.0694,19.9328,1.62,51.0,0.112,0.413,0.079,0.147,0.23,0.337,0.216,condominium,,,no,no,,no,no,595000
7b9e089bf1dcd2e0ea4671eb9b840c1a,krakow,blockOfFlats,47.47,2.0,8.0,10.0,1980.0,50.10197519,20.00962901,7.26,12.0,0.471,1.276,0.292,0.213,0.284,1.134,0.19,cooperative,concreteSlab,,no,yes,yes,no,yes,470000
4eab99b2f63b31dc8ff0027248312a90,krakow,blockOfFlats,128.8,6.0,4.0,5.0,2005.0,50.081389,19.976208,3.96,17.0,0.135,1.121,0.188,0.267,0.128,2.123,0.137,condominium,,low,no,yes,yes,no,yes,1520000
83122bddf36affceaf17ebcccfa966bf,krakow,blockOfFlats,33.72,1.0,2.0,4.0,1999.0,50.10911,19.90413,6.47,1.0,0.277,2.099,1.544,0.614,1.688,3.384,1.152,condominium,,,no,no,no,yes,no,419000
b8ca2c2d719bf25aafa98a81ce82f935,krakow,blockOfFlats,51.92,2.0,3.0,4.0,,50.0411429,19.94131472,1.59,29.0,0.188,0.677,0.378,0.101,0.131,0.807,0.097,condominium,,premium,no,yes,no,no,yes,590000
b1c8fbdd0931ad1f8725a69ec716297e,krakow,,52.84,3.0,,5.0,2011.0,50.01297,20.02753,7.91,2.0,0.724,1.867,0.582,0.139,0.701,3.141,0.443,condominium,,,no,yes,yes,no,yes,599000
b1bfafd21486580c66c70d10b32cb141,krakow,blockOfFlats,52.1,3.0,2.0,10.0,1980.0,50.0912763,19.9297139,4.05,29.0,0.268,0.286,0.216,0.109,0.435,0.858,0.201,condominium,,,no,yes,yes,no,yes,765000
8341f883f45787b7aaa61d684c2f9fb1,krakow,,85.5,4.0,1.0,5.0,2023.0,50.0410119,19.9383049,1.59,26.0,0.106,0.737,0.373,0.183,0.284,0.803,0.306,condominium,,,no,yes,yes,yes,no,1090000
c523d29094903baab60f95211b7c202a,krakow,tenement,37.0,2.0,,3.0,1897.0,50.0418816,19.9453038,1.57,43.0,0.108,0.637,0.498,0.147,0.033,0.842,0.206,condominium,brick,premium,yes,no,no,no,yes,569000
81fd5221819749e58b91b075fb5a0f05,krakow,apartmentBuilding,65.95,4.0,1.0,5.0,2022.0,50.1014914,19.95593941,5.29,6.0,0.486,1.006,0.505,0.238,0.142,2.724,0.477,condominium,brick,,yes,yes,yes,no,no,899000
eaf7c8c6596f90aa7859524611ff6077,krakow,,28.47,2.0,5.0,5.0,2023.0,50.01209,19.89044,5.9,7.0,0.462,0.802,0.767,0.3,0.27,4.058,0.275,condominium,,,no,no,yes,no,no,438875
d2773a66c5a060e0532c81113754ce91,krakow,,31.44,2.0,5.0,5.0,2023.0,50.01209,19.89044,5.9,7.0,0.462,0.802,0.767,0.3,0.27,4.058,0.275,condominium,,,no,no,yes,no,no,458000
5bea5ecc8808c1456f1199ecd288f333,krakow,blockOfFlats,122.37,5.0,3.0,4.0,2000.0,50.09890077,20.00851074,6.96,11.0,0.12,1.078,0.214,0.149,0.314,0.795,0.222,condominium,,,yes,yes,no,no,yes,1228000
e03d31ac30732a03e6cbff6c64f76c31,krakow,,42.0,2.0,2.0,4.0,2007.0,50.04087458,19.93724562,1.61,24.0,0.04,0.781,0.392,0.25,0.341,0.826,0.38,condominium,,,no,no,no,no,no,650000
57c67833192b9efdcbbd2e2a4a89deae,krakow,blockOfFlats,62.4,3.0,4.0,4.0,1985.0,50.02467118,19.97396457,4.25,4.0,0.158,1.082,0.86,0.612,0.112,2.332,0.476,condominium,,,no,yes,no,no,yes,749000
ac92dcbb2064e13d8e4c30a7c0f8c2ce,krakow,tenement,77.24,3.0,3.0,3.0,,50.05065445,19.94246433,0.59,143.0,0.212,0.379,0.186,0.243,0.029,0.372,0.104,condominium,brick,,yes,no,no,no,no,1190000
0476d962c1c97b6884ace95a6bad494e,krakow,blockOfFlats,71.17,4.0,4.0,10.0,1987.0,50.0220716,19.9594434,3.99,6.0,0.406,0.703,0.188,0.664,0.127,1.75,0.797,condominium,,,no,yes,yes,no,yes,649000
23ca2a7aa4f7ffd64a4d2a10134fb6c5,krakow,tenement,61.0,2.0,,3.0,1930.0,50.07726822,19.92988829,2.52,23.0,0.315,0.251,0.45,0.337,0.17,0.584,0.286,condominium,brick,,no,yes,no,no,yes,1050000
5a5cbda2c1c7c0235e84264c44ff07f0,krakow,apartmentBuilding,65.95,4.0,1.0,5.0,2022.0,50.1014859,19.9559895,5.29,6.0,0.486,1.006,0.503,0.234,0.145,2.726,0.475,condominium,brick,,no,yes,yes,no,yes,899000
14bf2e1baeedda88e6584d46c22b6011,krakow,,92.16,4.0,3.0,4.0,2009.0,50.0933562,19.9918617,5.7,11.0,0.377,2.017,0.164,0.479,0.463,0.778,0.182,condominium,,,no,no,,no,no,1198000
f3d7cf4d3e9a923e2fd8711cb38645f7,krakow,,65.95,4.0,1.0,5.0,,50.1017893,19.9613411,5.42,8.0,0.35,1.09,0.501,0.15,0.493,3.022,0.353,condominium,,,no,no,yes,no,no,899000
0b5d66ca9b9cb74da98529d13f23f1d7,krakow,,67.3,3.0,2.0,4.0,,50.0515674,19.9508198,0.98,85.0,0.264,0.757,0.227,0.496,0.068,0.476,0.243,condominium,,premium,no,no,no,no,yes,1199000
18c8a3c57574de3560665be9a860adc6,krakow,,38.2,2.0,4.0,4.0,1980.0,50.04194,19.92557,1.75,12.0,0.45,1.308,0.603,0.128,0.082,0.589,0.446,condominium,,,no,yes,no,no,no,529000
1255ed0440290d0bb016fbfa8fb58328,krakow,,85.0,4.0,4.0,5.0,2023.0,50.10125,19.95432,5.23,3.0,0.542,0.993,0.548,0.356,0.027,2.627,0.521,condominium,,,yes,yes,no,no,no,977500
b509d87f3f1041cd18eba6c88858b0c7,krakow,,40.78,2.0,4.0,4.0,1909.0,50.05901,19.94728,0.75,58.0,0.214,0.282,0.242,0.324,0.022,0.68,0.105,condominium,,,no,no,no,no,no,939000
e2ea69f2b30ae7e26abc6d37d9d1710f,krakow,blockOfFlats,55.14,3.0,3.0,4.0,1966.0,50.0904,20.0181,6.9,24.0,0.13,0.291,0.255,0.263,0.058,1.128,0.299,condominium,concreteSlab,,no,no,no,no,no,595000
e006d2d536d5dc3ca819f5739ac99bda,krakow,tenement,47.0,3.0,1.0,2.0,1940.0,50.0726,19.9168,2.47,30.0,0.358,0.055,0.058,0.183,0.02,0.057,0.119,condominium,brick,,no,yes,no,no,yes,775000
78324b5928cd52d723e4ca2f470acc0a,krakow,blockOfFlats,37.0,2.0,4.0,4.0,1970.0,50.0846521,19.91787066,3.58,16.0,0.119,1.28,0.474,0.122,0.237,0.867,0.311,condominium,concreteSlab,premium,no,no,no,no,yes,497000
2cfc8b072c36fad9b7ad4694d0f2aed7,krakow,tenement,48.7,2.0,2.0,2.0,1911.0,50.0654,19.949,1.35,56.0,0.376,0.111,0.205,0.857,0.101,0.779,0.129,condominium,brick,,no,no,no,no,yes,1050000
467fa34b8796ed3df06abab2678eaf28,krakow,blockOfFlats,35.2,2.0,1.0,4.0,1969.0,50.0573907,19.95532257,1.23,23.0,0.14,0.136,0.215,0.154,0.253,0.26,0.161,condominium,brick,,yes,no,no,no,yes,660000
