id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
78a18eed7e5ce1ed8cdc9aad65c5e199,krakow,blockOfFlats,54.44,2.0,3.0,3.0,1992.0,50.1018223,20.0210677,7.84,6.0,0.323,1.019,0.529,0.401,0.403,1.649,0.469,condominium,,low,no,yes,no,no,yes,679000
fdab5de2b59e967f2035d909a02fc53d,krakow,blockOfFlats,49.27,2.0,,5.0,2022.0,50.064288,20.023162,6.13,2.0,0.844,1.644,1.099,0.219,0.831,1.586,0.303,condominium,,,no,yes,yes,no,no,769000
c5790101ec6b16f2029d6f1d9a5c977a,krakow,blockOfFlats,75.0,3.0,6.0,7.0,,50.10089,20.00956,7.17,12.0,0.353,1.183,0.278,0.29,0.393,1.024,0.197,condominium,,,no,yes,yes,no,yes,1280000
ff83626bcdd70e6ed9e30f6628bdea46,krakow,tenement,40.0,2.0,,3.0,1908.0,50.046123,19.957758,1.72,28.0,0.32,0.449,0.281,0.494,0.082,1.023,0.114,condominium,brick,,no,no,no,no,yes,775000
12cff99f97c538e09c90ac194cb19b5c,krakow,blockOfFlats,37.48,2.0,3.0,4.0,1968.0,50.03915147,19.93912002,1.8,21.0,0.068,0.919,0.16,0.171,0.174,1.009,0.21,cooperative,,low,no,yes,no,no,yes,612000
fbe153f00c459a9583d18664c0ac5850,krakow,blockOfFlats,46.19,2.0,5.0,5.0,2006.0,50.01634289,19.89137981,5.48,19.0,0.816,0.458,0.479,0.26,0.218,3.616,0.18,condominium,,,no,yes,yes,no,no,690000
d33059c9f5566259e6dc261a5b9b1f0c,krakow,blockOfFlats,44.79,2.0,,6.0,2020.0,50.07910133,19.92167004,2.9,20.0,0.2,0.747,0.183,0.128,0.34,0.769,0.194,condominium,,,yes,yes,yes,no,yes,886000
d97f7fb30b1f94b702ebf49f8f34155a,krakow,blockOfFlats,51.92,2.0,4.0,8.0,2007.0,50.077112,19.8927104,4.07,9.0,0.171,0.721,0.5,0.137,0.109,0.492,0.34,condominium,,,no,no,yes,no,no,790000
4fbed6719a6644469495fd551b8bef46,krakow,,32.1,1.0,3.0,3.0,1970.0,50.0133339,20.0114594,7.0,17.0,0.157,0.725,0.273,0.181,0.203,2.704,0.238,cooperative,,,no,no,no,no,yes,450000
662818565d6b411a160e4c37104bdd3f,krakow,blockOfFlats,142.0,6.0,3.0,4.0,1993.0,50.070617,19.923534,2.01,25.0,0.264,0.539,0.357,0.342,0.12,0.579,0.233,condominium,brick,premium,no,no,no,no,yes,1600000
0fc3b1e849a28ee28d74e3047210bba3,krakow,blockOfFlats,34.0,1.0,2.0,10.0,1980.0,50.00909,19.95483,5.27,22.0,0.262,0.253,0.334,0.19,0.19,0.381,0.106,cooperative,,,no,yes,no,no,no,439000
49b27fe6c44929a9d0cc951d2639cfa4,krakow,blockOfFlats,46.19,2.0,5.0,5.0,2006.0,50.0210483,19.8986751,4.75,27.0,1.103,0.28,0.456,0.261,0.066,2.902,0.153,condominium,brick,,yes,yes,yes,no,no,690000
69d5848ad99603eaa3e383d48fe920e8,krakow,,46.19,2.0,5.0,5.0,2006.0,50.0165,19.8922,5.43,23.0,0.789,0.409,0.419,0.204,0.235,3.57,0.135,condominium,,low,no,yes,yes,no,no,690000
7b5b68c1a4626109c4758571d8960195,krakow,blockOfFlats,46.19,2.0,5.0,5.0,2006.0,50.02114,19.89901,4.73,25.0,1.113,0.258,0.469,0.239,0.058,2.881,0.172,condominium,,,no,no,yes,yes,no,690000
660ef21638be613a30af14dde00bbd37,krakow,apartmentBuilding,40.0,2.0,2.0,2.0,2008.0,50.0960902,19.8962645,5.44,3.0,0.869,0.549,1.022,0.475,0.141,2.582,0.388,condominium,brick,,yes,yes,no,no,yes,590000
50423ed788a4c3b52b07d8433d1d083d,krakow,apartmentBuilding,43.0,2.0,,2.0,2010.0,50.020769,19.994388,5.54,11.0,0.311,1.058,0.487,0.344,0.341,1.998,0.583,condominium,brick,low,no,yes,no,no,no,590000
61c3aaae2a7b861653a6f1c25a98b408,krakow,blockOfFlats,60.0,3.0,,1.0,1960.0,50.0111,19.8986,5.68,8.0,0.059,0.392,0.654,0.339,0.382,3.912,0.405,condominium,brick,,yes,no,no,yes,yes,569900
4d6699b0fd2b1cfb10c2f4ddd8fda4e9,krakow,blockOfFlats,71.09,3.0,6.0,6.0,2017.0,50.03442,19.9335,2.35,12.0,0.087,0.742,0.44,0.484,0.31,1.538,0.439,condominium,,,no,no,yes,yes,no,1422000
6143eb8dc924e332d4b38e01f864d0da,krakow,blockOfFlats,49.7,3.0,10.0,10.0,1968.0,50.07091248,19.90936914,2.71,26.0,0.12,0.292,0.316,0.406,0.071,0.508,0.208,condominium,concreteSlab,low,no,yes,yes,no,yes,695000
adda1c55bede8ea26a7f4ca74700c360,krakow,blockOfFlats,63.0,3.0,5.0,8.0,1983.0,50.0729057,19.9832841,3.75,18.0,0.125,0.499,0.058,0.308,0.175,1.782,0.049,condominium,concreteSlab,low,yes,yes,yes,no,yes,819000
fe289ec83ef4b694652e3219a6fc00d8,krakow,blockOfFlats,49.53,2.0,3.0,3.0,2003.0,50.0364,19.9182,2.55,1.0,0.788,0.881,0.563,0.631,0.454,0.846,0.592,condominium,brick,,no,yes,no,no,yes,790000
b20b016b9f6cff925bea29acd14fd991,krakow,blockOfFlats,35.0,2.0,1.0,4.0,1950.0,50.0741,20.037,7.34,28.0,0.373,1.13,0.401,0.155,0.089,0.373,0.117,condominium,brick,,yes,no,no,yes,yes,550000
6d4faaea325d41598ee20fd313f90d70,krakow,blockOfFlats,36.09,2.0,3.0,7.0,2018.0,50.04228092,19.95231554,1.75,37.0,0.086,0.91,0.281,0.173,0.233,1.165,0.398,condominium,,,no,no,yes,no,no,699000
e81afd3a8f33acaa38aef64335a5be53,krakow,blockOfFlats,80.0,3.0,2.0,4.0,2020.0,50.0126,19.8837,6.15,3.0,0.807,1.138,1.132,0.58,0.266,4.265,0.234,condominium,,,yes,yes,yes,yes,yes,1175000
e020c225f6dcfda90949a93aa5cf4492,krakow,blockOfFlats,64.0,2.0,3.0,4.0,1960.0,50.0461251,19.9584537,1.76,28.0,0.312,0.411,0.244,0.453,0.089,1.035,0.118,condominium,brick,low,no,yes,no,no,yes,697000
7c5bda0c7399362d931c55a67613f6e6,krakow,apartmentBuilding,58.71,3.0,12.0,14.0,2022.0,50.0787251,19.8921633,4.21,12.0,0.347,0.593,0.484,0.287,0.083,0.675,0.243,condominium,brick,premium,yes,no,yes,no,yes,998000
f6999691fbafd54d655e7f04816454c2,krakow,blockOfFlats,50.0,3.0,4.0,4.0,1970.0,50.0192559,19.9813984,5.05,18.0,0.134,0.966,0.147,0.175,0.062,2.199,0.023,cooperative,brick,low,yes,no,no,no,yes,539000
08b5934979388d82e6e3f9576f7c7d50,krakow,,44.0,3.0,2.0,4.0,1980.0,50.09078,20.01806,6.92,23.0,0.17,0.257,0.269,0.254,0.032,1.116,0.264,condominium,,,no,no,,no,no,699000
92d9ea8337d858ddcf588cc116bdeed9,krakow,blockOfFlats,34.0,2.0,4.0,10.0,2009.0,50.09476,19.99192,5.82,10.0,0.526,2.024,0.18,0.37,0.405,0.802,0.198,condominium,,,no,no,yes,no,no,539000
dc15be6cc5f708f987833b4b37a29728,krakow,tenement,48.7,2.0,2.0,3.0,1911.0,50.0666,19.9496,1.49,44.0,0.267,0.161,0.293,0.873,0.07,0.85,0.193,condominium,brick,,no,no,no,no,yes,899000
53be0c361484a364459c79ad8d241c72,krakow,tenement,38.0,2.0,,3.0,1930.0,50.0676288,19.9535918,1.75,30.0,0.03,0.34,0.258,0.653,0.113,0.678,0.313,condominium,brick,premium,no,no,no,no,no,443000
eb913607719b86511f8ae3ded7fab93d,krakow,blockOfFlats,66.0,3.0,9.0,10.0,1970.0,50.0911852,20.0034857,6.12,14.0,0.108,1.198,0.308,0.204,0.3,0.186,0.191,condominium,,,no,yes,yes,no,yes,985000
0e157af9666f42d181bcf6331a21d556,krakow,,53.5,3.0,2.0,4.0,2018.0,50.02605,20.05147,8.7,4.0,1.088,3.885,0.3,0.274,0.393,3.53,0.602,condominium,,,no,yes,no,no,no,619000
5c9bb5f713161c07c555e325148e31d6,krakow,blockOfFlats,28.7,1.0,2.0,2.0,1997.0,50.02183685,20.05065202,8.84,6.0,0.734,3.671,0.173,0.1,0.082,3.671,0.136,cooperative,,,no,yes,no,no,no,330000
f470aa4323b56188ccfa7c7c12d64995,krakow,apartmentBuilding,40.18,2.0,1.0,8.0,2020.0,50.0587688,19.9486238,0.82,47.0,0.124,0.278,0.2,0.33,0.082,0.59,0.03,condominium,brick,premium,no,yes,yes,no,no,929000
10b06c0f38a26d575ca1c2d8027c329b,krakow,tenement,83.15,3.0,1.0,4.0,,50.06666,19.95427,1.69,36.0,0.127,0.307,0.17,0.695,0.104,0.587,0.266,condominium,brick,,no,yes,no,no,yes,1500000
607aadc6d40b9a7eb6445b6fb763298a,krakow,blockOfFlats,75.0,3.0,6.0,7.0,,50.10089,20.00956,7.17,12.0,0.353,1.183,0.278,0.29,0.393,1.024,0.197,condominium,,,no,yes,yes,no,no,1280000
9fd55de8565c2ff3553492fb628628c4,krakow,blockOfFlats,67.0,3.0,,3.0,,50.04553,19.93436,1.12,15.0,0.406,0.573,0.224,0.228,0.098,0.44,0.254,condominium,,,no,yes,yes,no,yes,1100000
7c89fdb2122304b813f6497dcad4a732,krakow,apartmentBuilding,55.68,2.0,1.0,7.0,2009.0,50.0797091,19.92593515,2.86,15.0,0.229,0.64,0.237,0.118,0.062,0.514,0.236,condominium,brick,premium,yes,yes,yes,no,no,990000
daf35d84da38a7b87349b6d1e7904cfc,krakow,,47.56,2.0,1.0,2.0,2008.0,50.001639,19.900746,6.55,8.0,0.52,0.64,0.467,0.358,0.295,4.13,0.472,condominium,,,no,yes,no,no,no,600000
075eba49406bec365e63afac7fbee16c,krakow,blockOfFlats,33.4,2.0,1.0,6.0,,50.07793,19.95116,2.68,2.0,0.436,0.894,0.672,0.237,0.599,1.431,0.614,condominium,,,no,yes,yes,no,no,600000
027a744df4c60710dd035be95dd4b1c0,krakow,,25.7,1.0,,1.0,1969.0,50.0265,19.9313,3.24,8.0,0.487,0.538,0.011,0.022,0.207,2.167,0.206,condominium,brick,,no,no,no,no,no,294500
1a03e43c800db0bfe9a3f180a5176690,krakow,apartmentBuilding,67.14,3.0,1.0,4.0,2022.0,50.038452,19.965248,2.68,2.0,0.71,1.135,0.686,0.884,0.083,2.001,0.742,condominium,brick,,no,yes,yes,no,no,745250
f1a263974dd75d652dc7fb4e4a17abc5,krakow,blockOfFlats,47.0,2.0,1.0,4.0,1950.0,50.0743,20.0507,8.29,14.0,0.196,1.004,0.312,0.109,0.596,1.233,0.335,condominium,brick,,yes,no,no,no,yes,495000
47c9ec6b311712c051ac0fc82917ed5c,krakow,,72.5,4.0,2.0,4.0,1989.0,50.00601,19.96439,5.79,15.0,0.105,0.513,0.6,0.3,0.232,0.454,0.187,condominium,,,no,yes,no,no,yes,727500
1b690d510f23f50de228e8ad9acf7449,krakow,,70.66,3.0,1.0,5.0,,50.0552,19.9537,1.09,40.0,0.187,0.319,0.286,0.256,0.115,0.065,0.192,condominium,,,yes,yes,no,no,no,1090000
763e10a21dbcee2de88652d623ba30ed,krakow,blockOfFlats,67.4,3.0,3.0,4.0,2007.0,50.01914366,19.8988548,4.91,26.0,0.891,0.251,0.249,0.25,0.101,3.084,0.097,condominium,,,yes,yes,no,no,yes,870000
9b005dd4b365d02edc75aa74ac61825b,krakow,blockOfFlats,36.2,2.0,9.0,10.0,,50.08757069,19.91688777,3.9,11.0,0.213,1.222,0.359,0.091,0.353,1.03,0.156,condominium,concreteSlab,low,no,yes,yes,no,yes,510000
8235afad9fd3769a767e9a0645b681e2,krakow,apartmentBuilding,45.24,2.0,1.0,5.0,2016.0,50.084167,19.990278,4.9,3.0,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,brick,premium,yes,yes,yes,no,no,724000
41347991ea973bfbea77cd3c0619d6a5,krakow,tenement,49.1,2.0,1.0,4.0,1911.0,50.0666,19.9496,1.49,44.0,0.267,0.161,0.293,0.873,0.07,0.85,0.193,condominium,brick,,no,no,no,no,yes,979000
c418f636b577ba4ccf404be04b8b7831,krakow,blockOfFlats,67.0,3.0,4.0,4.0,1999.0,50.055,19.9544,1.14,31.0,0.24,0.299,0.326,0.276,0.06,0.018,0.156,condominium,,,no,yes,yes,no,no,1130000
76a650b3b1281b2753a9e6ebe104d775,krakow,,33.24,2.0,4.0,6.0,2023.0,50.0575392,19.9763412,2.72,5.0,0.505,0.829,0.145,0.387,0.418,1.3,0.157,condominium,,,no,yes,yes,no,no,670000
7bd49f3b1bc32c79fcacf9004cc59d62,krakow,,64.0,3.0,2.0,4.0,1987.0,50.0053,19.9579,5.73,18.0,0.121,0.332,0.762,0.292,0.378,0.118,0.318,condominium,concreteSlab,,no,yes,no,no,yes,699000
fb197aa36f2c318770b21b34d9f29b8a,krakow,apartmentBuilding,26.0,1.0,2.0,5.0,2020.0,50.07105975,19.95412557,2.08,17.0,0.393,0.353,0.48,0.46,0.215,0.902,0.243,condominium,brick,premium,no,yes,yes,no,no,595000
dc7ecb223120f404bb4dfcf4970c1a3c,krakow,blockOfFlats,30.0,1.0,8.0,8.0,1968.0,50.0840654,19.96450395,3.7,14.0,0.194,0.301,0.059,0.129,0.048,2.166,0.048,condominium,concreteSlab,,no,no,yes,no,yes,449000
61e1e1716dd28b582fa3889bbf0d377b,krakow,tenement,34.0,2.0,,3.0,1916.0,50.0675117,19.9534408,1.73,32.0,0.019,0.323,0.26,0.67,0.097,0.681,0.296,condominium,brick,premium,yes,no,no,no,yes,443000
b24be15b34ad28706184355fee4759bc,krakow,blockOfFlats,98.84,4.0,3.0,3.0,2016.0,50.06345481,19.93078709,1.06,131.0,0.083,0.274,0.285,0.15,0.026,0.198,0.085,condominium,,premium,no,no,no,no,no,1399000
af25447245022b48ad5bb5ada6e980df,krakow,blockOfFlats,69.15,3.0,3.0,3.0,2016.0,50.0626628,19.9302989,1.0,122.0,0.11,0.354,0.376,0.214,0.078,0.292,0.052,condominium,,premium,no,no,no,no,no,999000
9bea21b1ca24ac672a8854e0e1854b81,krakow,blockOfFlats,73.74,4.0,1.0,4.0,1985.0,50.0284713,19.91957768,3.27,22.0,0.134,0.095,0.244,0.176,0.112,1.732,0.092,condominium,concreteSlab,low,no,yes,no,no,yes,960000
a94168122094401201c13bacb4e6ce25,krakow,blockOfFlats,47.5,3.0,3.0,10.0,1979.0,50.0423375,19.9311283,1.53,17.0,0.053,0.944,0.4,0.223,0.07,0.857,0.095,condominium,concreteSlab,,no,yes,yes,no,yes,760000
305a5756451f2cb9d7cde557595445c7,krakow,blockOfFlats,90.0,4.0,11.0,11.0,,50.0243472,19.9604466,3.78,4.0,0.378,0.637,0.361,0.625,0.162,2.007,0.679,condominium,,,no,yes,yes,no,no,1399900
f8dc679a07e429fdd67cf17e8b95c708,krakow,,67.0,3.0,,3.0,,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,,,no,yes,no,no,no,1500000
b6698e19f35884241bfbae8e80fb840e,krakow,,75.0,3.0,,3.0,,50.0711,19.9172,2.32,32.0,0.233,0.22,0.19,0.114,0.144,0.183,0.09,condominium,,,no,yes,no,no,no,1500000
51aaa0a22b225c3c884508d15d88009c,krakow,blockOfFlats,50.0,2.0,2.0,4.0,2008.0,50.04093,19.94283,1.63,34.0,0.229,0.702,0.397,0.067,0.1,0.859,0.022,condominium,,,no,no,yes,no,no,1050000
d30515b09d410273833d67e15eb331f1,krakow,blockOfFlats,36.25,2.0,2.0,8.0,2001.0,50.0365018,20.0155176,5.89,0.0,1.283,2.084,1.481,1.218,0.647,0.738,1.209,condominium,,,no,yes,yes,no,no,635000
4b0ac67c62904504453aff704b680bf4,krakow,blockOfFlats,75.0,3.0,,4.0,,50.0663651,19.938351,1.23,118.0,0.03,0.355,0.254,0.14,0.11,0.223,0.172,condominium,,low,no,no,yes,no,yes,1200000
28fb39ae91847e866edcd47e03c8b75b,krakow,blockOfFlats,33.0,1.0,3.0,4.0,2000.0,50.0849,19.9244,3.44,13.0,0.172,0.886,0.454,0.247,0.53,0.42,0.218,condominium,,,no,no,no,no,yes,425000
a511dbcfc31e069ef88f6a6c3cef87a7,krakow,blockOfFlats,40.0,2.0,2.0,2.0,2008.0,50.0920268,19.90370856,4.78,3.0,0.689,0.788,0.82,0.226,0.59,2.093,0.237,condominium,,premium,yes,yes,no,no,yes,590000
cc58596e80d7cab587a12da68280b5d1,krakow,apartmentBuilding,39.05,2.0,5.0,5.0,2023.0,50.05991,20.00229,4.59,1.0,1.325,1.607,0.511,0.511,0.522,2.52,0.498,condominium,brick,,no,yes,yes,yes,no,630000
ca07879ef0a1d5425311f5c22b312b18,krakow,blockOfFlats,58.71,3.0,12.0,14.0,2022.0,50.078656,19.891954,4.21,13.0,0.35,0.583,0.469,0.277,0.074,0.672,0.26,condominium,,,yes,yes,yes,no,yes,998000
a5234919fd46339763f662b2774d5722,krakow,blockOfFlats,46.76,2.0,14.0,14.0,2022.0,50.07866,19.891933,4.22,13.0,0.351,0.582,0.468,0.278,0.075,0.673,0.261,condominium,,,yes,yes,yes,no,no,969000
791e1b2177452ab7a5663e5c7ac35399,krakow,blockOfFlats,37.0,2.0,3.0,4.0,1964.0,50.0516096,19.9272409,0.9,22.0,0.144,0.593,0.041,0.266,0.076,0.801,0.065,cooperative,brick,,no,no,no,no,yes,740000
3eb776abee9c162aa6dda4a201ad6312,krakow,blockOfFlats,27.5,1.0,1.0,12.0,2023.0,50.0188634,19.9724695,4.72,9.0,0.091,0.446,0.336,0.053,0.239,1.73,0.246,condominium,,,no,yes,yes,no,no,359000
745759f7766684d0b30105b41d93c272,krakow,tenement,44.5,2.0,,4.0,1920.0,50.0552109,19.9275814,0.78,31.0,0.425,0.464,0.312,0.588,0.099,0.615,0.106,condominium,brick,premium,no,no,,no,no,689000
d1fb1b64a7ba369c8bef5a04a0521f38,krakow,blockOfFlats,40.0,2.0,,3.0,1970.0,50.096,20.0539,9.4,8.0,0.14,1.988,0.323,0.093,0.067,2.571,0.241,cooperative,concreteSlab,,yes,no,no,no,yes,400000
c36ce26c898f45e280dfd8aefbab8588,krakow,blockOfFlats,63.0,3.0,5.0,8.0,1983.0,50.0729057,19.9832841,3.75,18.0,0.125,0.499,0.058,0.308,0.175,1.782,0.049,condominium,,,no,no,yes,no,yes,819000
b428ac49100b150eca1c90b9b6ca798a,krakow,apartmentBuilding,33.4,2.0,1.0,3.0,2021.0,50.0766319,19.9553353,2.66,10.0,0.48,0.83,0.354,0.387,0.275,1.411,0.419,condominium,brick,premium,no,no,yes,no,no,600000
61b14f73115798460f972104cef38f4a,krakow,tenement,75.53,3.0,3.0,4.0,1927.0,50.07297396,19.93161008,2.03,23.0,0.347,0.081,0.189,0.245,0.146,0.119,0.116,condominium,brick,low,no,no,yes,no,yes,800000
97eadaab6ea480d2f40788587af55f0c,krakow,,106.41,5.0,,1.0,2021.0,49.99157525,19.97849125,7.64,1.0,0.449,2.336,2.336,1.678,1.582,2.199,2.081,condominium,brick,,yes,yes,no,no,no,989000
56fdcae3d579c86db5055289a6e66261,krakow,blockOfFlats,54.0,2.0,3.0,5.0,1999.0,50.0102,19.9481,5.06,9.0,0.254,0.749,0.533,0.287,0.296,0.83,0.254,condominium,brick,,no,yes,no,no,no,675000
419a09c4faf4c450381cac2733364f36,krakow,,76.79,3.0,2.0,3.0,1965.0,50.06853,19.9629,2.28,16.0,0.437,0.268,0.51,0.365,0.232,0.437,0.401,condominium,,,no,yes,no,no,yes,899000
f43eaaca30d28d50696739773d301fe2,krakow,blockOfFlats,72.0,4.0,3.0,10.0,,50.0828462,19.9713773,3.86,21.0,0.286,0.782,0.073,0.144,0.24,2.133,0.246,condominium,,,no,no,yes,no,no,930800
9a4474a4b35df3cf86fe64fcfd2f85a4,krakow,blockOfFlats,45.0,3.0,10.0,11.0,,50.0750313328269,20.0315010639954,7.0,24.0,0.083,1.464,0.334,0.205,0.216,0.258,0.129,condominium,,,no,yes,no,no,yes,590000
d99fb22f4766a3e9dfa40a376540f29f,krakow,tenement,34.0,2.0,,3.0,1914.0,50.0673945,19.9545319,1.77,32.0,0.098,0.355,0.188,0.622,0.084,0.607,0.334,condominium,brick,,no,no,no,no,no,447000
d3c77d30f00bf40df4e367a0c8689337,krakow,tenement,38.0,2.0,,4.0,,50.06373,19.96199,1.92,22.0,0.146,0.305,0.351,0.368,0.353,0.103,0.128,condominium,brick,,no,no,no,no,yes,447000
f09ec98ad81561bad73b00f7349c973e,krakow,tenement,40.0,2.0,,3.0,1908.0,50.046123,19.957758,1.72,28.0,0.32,0.449,0.281,0.494,0.082,1.023,0.114,condominium,brick,low,yes,no,no,no,yes,776000
da5c76ec552100fcca9453ad3660b73d,krakow,,66.3,4.0,2.0,11.0,1975.0,50.0643623,19.9887964,3.73,1.0,0.672,0.564,0.886,0.559,0.348,1.921,0.642,cooperative,concreteSlab,,yes,yes,yes,no,yes,858000
ebadc7f7247aa2bb96115e8a9debb1cc,krakow,blockOfFlats,45.0,2.0,7.0,10.0,1980.0,50.08136825,19.95351455,3.09,5.0,0.121,0.541,0.29,0.186,0.362,1.702,0.223,condominium,concreteSlab,,no,yes,yes,no,yes,590000
36b9f288cc1813e2540e08a488b1ebf6,krakow,blockOfFlats,52.4,3.0,1.0,12.0,1978.0,50.10065205,20.01473808,7.42,17.0,0.241,0.966,0.205,0.078,0.427,1.224,0.164,cooperative,concreteSlab,low,yes,yes,yes,no,yes,529000
bac064d5694ac71a4ea22e6394fba1e8,krakow,,42.0,2.0,3.0,3.0,,50.0843704,19.9946721,5.15,5.0,0.736,1.924,0.684,0.143,0.24,1.098,0.469,condominium,,,no,yes,no,no,no,620000
07c0a4a8146f9d6774b751b79353398c,krakow,,25.0,1.0,,3.0,,50.0954,19.9429,4.47,12.0,0.309,0.682,0.399,0.382,0.233,1.61,0.28,condominium,,,no,no,no,no,yes,359000
34ace7e08fc2638101d2ed0ec76bda28,krakow,blockOfFlats,44.79,2.0,,6.0,2020.0,50.08027854,19.92349135,2.98,16.0,0.359,0.817,0.241,0.061,0.185,0.586,0.248,condominium,,,yes,no,yes,no,yes,931632
37ae480f583f925edee2ec9bb95325a6,krakow,blockOfFlats,34.0,2.0,1.0,4.0,,50.07206,20.03735,7.3,25.0,0.359,0.936,0.173,0.205,0.103,0.581,0.104,condominium,,,no,no,no,no,yes,525000
f2c9bb78d5016a45a2c18fa13c26d745,krakow,,63.5,2.0,2.0,3.0,2022.0,50.1027787,19.8733288,7.03,0.0,1.059,1.123,1.658,1.773,1.85,3.659,2.036,condominium,,,no,yes,yes,no,yes,799000
0211d2b17e814850eba491bf2b2e88e4,krakow,blockOfFlats,53.7,3.0,4.0,5.0,2019.0,50.09604,19.92385,4.65,9.0,0.374,0.932,0.55,0.38,0.353,1.453,0.339,condominium,brick,,no,yes,yes,no,no,749000
7fbc29bf0757db1db8d83f44cd46d61f,krakow,blockOfFlats,57.32,3.0,4.0,5.0,2010.0,50.02279,19.96964,4.25,7.0,0.328,0.82,0.594,0.283,0.348,2.006,0.523,condominium,,,no,no,yes,yes,yes,740000
6e247e43b441ac06453c1359b38fd58c,krakow,blockOfFlats,75.3,4.0,4.0,7.0,2016.0,50.0536,19.9862,3.41,0.0,0.765,1.481,0.94,0.673,0.923,2.127,0.869,condominium,,premium,no,no,yes,no,no,1200000
70770f26e8702d6f8400210317e6fb53,krakow,apartmentBuilding,67.0,3.0,5.0,5.0,2000.0,50.0349608,19.9361894,2.27,14.0,0.152,0.736,0.334,0.665,0.152,1.488,0.298,condominium,brick,,no,yes,yes,yes,yes,962000
75dcefbf92230d0fb41a2a670c6fd60b,krakow,blockOfFlats,33.4,2.0,1.0,1.0,2021.0,50.0763458,19.9637033,2.95,12.0,0.281,0.549,0.429,0.352,0.27,1.306,0.439,condominium,,,no,no,yes,no,no,600000
778851ae826dbe58af112467716ce19f,krakow,blockOfFlats,69.0,3.0,3.0,4.0,2020.0,50.011294,20.023935,7.82,6.0,0.531,1.579,0.354,0.18,0.548,3.187,0.371,condominium,,,no,no,yes,no,no,885000
1bf3f70ff5e9e6d42c7a4e4dbd5932ae,krakow,tenement,60.25,2.0,3.0,3.0,1876.0,50.05907096,19.9432854,0.54,119.0,0.06,0.468,0.062,0.057,0.023,0.614,0.091,condominium,brick,low,no,no,no,no,no,990000
6a44fd52c733d373fbd621e8b75550f8,krakow,apartmentBuilding,39.15,2.0,2.0,5.0,2022.0,50.012275,19.889406,5.93,4.0,0.511,0.868,0.807,0.323,0.257,4.076,0.208,condominium,brick,,no,yes,yes,no,no,670000
62477e2f26f7411f78d55178f348ee40,krakow,blockOfFlats,50.0,3.0,9.0,10.0,1980.0,50.0908388,20.001909,6.01,17.0,0.027,1.315,0.321,0.098,0.323,0.224,0.296,cooperative,concreteSlab,premium,no,no,yes,no,yes,649000
2e14a07db08dcacba44fefe8b561c6c6,krakow,blockOfFlats,48.0,2.0,4.0,4.0,1999.0,50.0991,19.9824,5.79,1.0,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,,low,no,yes,no,no,no,690000
dd0a5ae75b1470828f7ab46440034b7e,krakow,tenement,80.0,3.0,2.0,2.0,1906.0,50.06788656,19.95227801,1.71,34.0,0.061,0.315,0.353,0.71,0.04,0.774,0.264,condominium,brick,,no,no,yes,no,yes,1440000
46d8d67d0d13a308d3e039ba336ab5b2,krakow,blockOfFlats,73.0,3.0,1.0,3.0,2022.0,50.0195157,19.9413983,3.98,2.0,0.181,1.021,0.778,0.774,0.183,1.886,0.797,condominium,,,yes,yes,yes,no,no,1280000
3b252c300c4ccf021977061e5ed7cbc2,krakow,blockOfFlats,38.0,2.0,7.0,10.0,1980.0,50.0731174,20.0179265,6.01,12.0,0.26,2.169,0.516,0.241,0.301,1.208,0.236,condominium,,,yes,yes,yes,no,yes,530000
4ffb315fdb4dad2ad23100aec854d03a,krakow,blockOfFlats,57.0,3.0,5.0,10.0,1978.0,50.0131019,19.9686878,5.17,13.0,0.453,0.261,0.267,0.441,0.229,1.067,0.226,condominium,concreteSlab,,yes,yes,yes,no,yes,619000
35ec4f80c520036c05bb28cfab01cf43,krakow,apartmentBuilding,43.11,2.0,,4.0,2022.0,49.998704,19.8930997,7.08,5.0,0.253,1.004,0.196,0.214,0.216,4.72,0.167,condominium,brick,,no,no,yes,no,no,650000
bce14a7e1cac1a334615ee36a5f92370,krakow,blockOfFlats,41.0,2.0,,3.0,2001.0,50.0837476,19.9035678,4.03,12.0,0.127,1.01,0.022,0.203,0.337,1.361,0.425,condominium,,low,no,no,no,no,yes,484800
84ba5b9e4bdccf247ef9368843079a24,krakow,apartmentBuilding,51.71,2.0,3.0,4.0,,50.001215,19.89447,6.78,5.0,0.395,0.986,0.278,0.249,0.27,4.581,0.224,condominium,brick,,no,yes,yes,no,no,690000
e11ab83433c447f59f9c28e5cb18073e,krakow,apartmentBuilding,117.4,4.0,4.0,4.0,2010.0,50.08180629,19.95503426,3.18,6.0,0.096,0.422,0.247,0.275,0.291,1.803,0.227,condominium,brick,premium,yes,yes,yes,no,no,1550000
cc94485aad8eeae68e0c30179a9b1cd7,krakow,blockOfFlats,120.5,4.0,6.0,8.0,2000.0,50.0783415,19.9807524,3.96,11.0,0.312,1.078,0.146,0.231,0.24,2.032,0.508,condominium,,,no,yes,yes,no,no,1399000
